gene,variance
BCL2L1,0.2146448504346534
SLAIN2,0.21461911118578111
ABCF2,0.21444325671984765
NSUN5,0.21438509586981364
LAMA5,0.21437669362645076
DAXX,0.21431092645323607
UBE2J1,0.21429245932561033
FBXL5,0.21419798010966357
HCLS1,0.21419621409303716
PRKAG1,0.2140401368998115
SORT1,0.21402260646196983
AFF4,0.21395321085648789
TYRP1,0.21385512305924712
PJA2,0.21375531846646248
ARRDC3,0.2137444957405183
PPIP5K2,0.2136999332037748
NRDC,0.21360700250503992
C7orf50,0.21350750620849637
PTGIS,0.21347409418992738
DGKZ,0.213455968126431
HCK,0.21343918950468838
DCAF8,0.2133886803957117
SMARCA5,0.213348811462321
DGKA,0.2132584589667436
CHFR,0.21316031469395044
OGFRL1,0.21315234248437465
TP53I11,0.21314650092859644
DNAJB2,0.21305079141587374
YIPF5,0.21303168988179977
ILVBL,0.21293867202654757
ARFIP2,0.21281076010277603
JAK3,0.21279859934787007
BRD7,0.21265504332489873
ARHGAP45,0.21263840629265954
OSBPL8,0.21263153994377806
HDAC7,0.2125975519747046
SMIM12,0.21258691443256245
KIAA1217,0.21246128840023973
RBBP7,0.21243264375655557
EVPL,0.21236318853264405
FHL3,0.21230162824978896
G6PD,0.212288937371661
DHRS3,0.21208874987618404
DNPH1,0.2119872812600043
ZNF385A,0.21193949480098517
SMC4,0.211787970829418
ADCY3,0.21168457412048633
TSKU,0.21163383138887248
TBRG1,0.2116162849068887
CXXC5,0.2115882592185753
LENG8,0.21157517056208863
LMNB2,0.2115720795531341
ERAP1,0.21147787820724054
PSMD4,0.2114074178155214
EMG1,0.21140284170370324
FRMD4B,0.21139965238684147
PPP4R3A,0.2112944782954113
ITGB6,0.21121770576809973
POLR2C,0.2111628070941712
DDX41,0.21101850349416815
AARS,0.21098852507044644
AIMP1,0.2109413832911899
EXOC4,0.21086731203748801
CEP350,0.21081751992580047
PHLDB1,0.21080584859749554
EIF2B5,0.2106808780236628
COASY,0.21065973148264117
PER3,0.21063500057859955
TMED5,0.21061040826623983
ERBIN,0.21060800366630256
PCM1,0.2105510150874667
PES1,0.2104714415523572
AGPAT3,0.210461009428357
ABHD17A,0.21044729486200028
JAGN1,0.21040432885026839
CHSY1,0.2103993232699025
SPPL2A,0.21038427211735117
INTS10,0.21032469793840222
C6orf48,0.2103115907714946
PGM1,0.21029738422004254
PSMG1,0.21027761243586515
SCFD1,0.21026428948112194
RASIP1,0.21025505295023678
STAT5B,0.21020251943842697
ZNF787,0.21011707818725886
POLG,0.20995145720676064
TSPAN17,0.20992939072680786
DRG2,0.2099285365742105
SFSWAP,0.20969067066870628
COMMD3,0.2095414350745978
MEPCE,0.20953889710563564
RAB4A,0.20946508299713498
VMA21,0.209407880293313
NDST1,0.2093709938643011
AP3S1,0.20935604246434836
SENP6,0.2093549644058492
ORMDL1,0.2092875070630895
EPHB3,0.20925423139293692
INSIG1,0.20924532142918362
RBM15B,0.20923871687976592
MRPL40,0.20922511219233328
RCAN1,0.2090691669298043
CORO1A,0.20902880532240037
NUCB2,0.2090280466170304
SNX9,0.20897023929552846
GIGYF2,0.20892874134241238
ELP2,0.20891509619823775
CTPS1,0.20880495049817094
USB1,0.2087870649951588
RAB32,0.20870633178584289
FAM46B,0.2086595196295128
CYP4F22,0.20864642542227074
RDX,0.20861478658333021
C9orf78,0.20861391543371308
MKNK1,0.20856690844892525
MRPL54,0.20856036294892927
VEZT,0.2084943564907887
PROCR,0.20848725100477908
STX12,0.20848466957068798
FGFR1,0.2084483035434563
MAP1B,0.20841522014913447
TPRA1,0.20838802639781748
UBE2J2,0.20826697807666722
FOLR2,0.2082359357081129
TSPAN14,0.20823381299691524
DYNC1LI1,0.20821121867201955
PEPD,0.20818192312266345
ALYREF,0.20809588874163085
COX17,0.2080834566685725
CDC20,0.20802587261858566
RBM6,0.20800587637664159
TMEM230,0.2077788920587252
TACC1,0.20770552107150517
ELOVL7,0.20770438303167307
AAR2,0.20769417779196703
C4orf48,0.20767882799178364
DNMT1,0.2076347728740604
JMJD8,0.20761374505310562
IQSEC1,0.2074605471593654
USP8,0.20742073343641743
FRG1,0.20741034099042635
TADA3,0.20739719608559556
NECAP2,0.20737397059046775
RGS10,0.20734325775260032
SETD3,0.2073200205126041
FST,0.20730576367867914
CYSRT1,0.20726888251443745
FRMD8,0.20726606997620967
ZBTB20,0.20722087337793374
CNPPD1,0.2071639159847436
TTL,0.20714098486517485
DTD1,0.20712914225350706
NDUFA5,0.20708971587578237
HSPA2,0.20695038874155947
LAMA2,0.2069414950794326
FAM89B,0.20693693849969858
AZIN1,0.20681821668090147
STAP2,0.20673748431458902
RAB3D,0.20672704604706593
TOP2B,0.2065308750392903
KANK1,0.20632706416953586
MAPKAPK3,0.20629585075030166
DUSP14,0.2062217283982309
MXD1,0.2062079108038695
TOX4,0.20614235317728427
IL11RA,0.206109589781294
FAM89A,0.2061034440012723
IRF6,0.20609586907994115
PACS1,0.2059514189452291
RING1,0.20592660500369092
HCST,0.2059135938328019
C16orf72,0.20586650500329767
TP53INP1,0.20580635487186266
SDC2,0.20569443608096827
SMARCB1,0.20556345689320837
NPM3,0.20552889384054443
METTL5,0.20545344222979703
JAG2,0.2054011856067588
TMEM179B,0.2053601455148544
KMT2E,0.20532108161965282
CMAS,0.205306052265253
PON2,0.20529427087705682
DDX49,0.20527507594637945
IFT20,0.2052146517058983
DAPK3,0.20507639896971835
YTHDF3,0.2050664916367471
TOM1L2,0.20497996593431592
BSDC1,0.20493975212080243
TMEM160,0.20486168985115208
RGS14,0.204790675641719
OSTF1,0.20473261067412582
EMILIN2,0.20457982735023644
KAZN,0.20448548618813264
TXNDC15,0.20439393249740725
AIG1,0.20439062278410833
ELOVL5,0.2043754723287278
SMAD4,0.20430280097803044
PHACTR2,0.20425889097747127
CHPF2,0.20424200993881741
NKIRAS2,0.204038278755562
ARL4D,0.2039972561386043
SDHAF2,0.20398720216737365
COMMD9,0.2039650467754511
NDUFS2,0.2038364014277449
BNIPL,0.2037410031228597
LIMS1,0.20373486180374448
MPDU1,0.2036569555274345
FAM118A,0.20361934395283496
TPX2,0.20361194179959183
TFRC,0.2035887812444589
SIL1,0.2035815978282426
TMEM204,0.20356289869207433
TTC17,0.20355968672893074
ABL1,0.20347138154173297
TM7SF3,0.20335096201081607
ERCC1,0.2032560604148157
UPF1,0.20323148165589291
AKAP17A,0.20318420355240974
ZDHHC9,0.20317669170173774
ANP32E,0.20312493763801887
UBE3C,0.20311399345059677
NBPF9,0.20310402995925775
SAFB,0.20305683125769364
SS18,0.20304747724320613
TSPAN11,0.20303522108687322
FYN,0.2028802363962711
ERF,0.20284650331967183
LSS,0.20280635135843172
MAVS,0.20272692375735335
HOMER2,0.20266522010715635
SYAP1,0.20261284561088297
DSE,0.20254421220957702
HSPA1A,0.20253591059778453
SNX12,0.2023177703732775
LYPLA2,0.20225697339315066
BCL11B,0.20220614723012667
MAX,0.20209368221328539
DLG1,0.20201351005228102
SYNE2,0.20201051616507457
UBAP2,0.20199184173351262
GOLGA8B,0.20198862304392082
TMEM126A,0.20188865917198362
ACBD3,0.20188579389886152
AKAP8,0.2018445007698437
ZC3HAV1,0.20174680958365276
MON2,0.2017270095629242
TMEM11,0.20169485764692657
TNRC6B,0.20156752786602686
ARFRP1,0.20150345598637576
GOLGA2,0.2014790321143978
LBR,0.20141545047386455
PTPRA,0.20141343673680326
GRPEL1,0.20126257005858608
PACSIN3,0.2012115916325957
GPBP1,0.20115346307874246
JARID2,0.201128529396563
ATAD3B,0.2011054390385183
TMEM9,0.20107482715546818
LINC00493,0.20106749453846773
TRIM8,0.20103853983443631
NAPRT,0.20103813442003543
CDK16,0.2010173132407587
CCZ1,0.20094422987106167
SPI1,0.2009301486604124
SURF2,0.2008856717457956
TRAPPC12,0.20081128722500666
MST1R,0.20077631824963327
PSMD10,0.20075108202756983
HIBCH,0.20062027203757782
DEF8,0.20060544338228775
ASH1L,0.20057814098150661
DCXR,0.20043946649516495
LARP4B,0.20037378389161065
EIF2A,0.20036178568001603
TGFBR3,0.20031383375525807
KDM5B,0.20028003990125523
RAB3GAP2,0.2002732922043379
MMS19,0.20025151647288622
PDCD2,0.2002478860029882
AK3,0.20024208375679636
PPP2R3A,0.20009992572009558
SCOC,0.20002992414091075
GART,0.19998924125646259
TWIST1,0.1999792677894087
AFG3L2,0.19995988256650946
RBSN,0.1999331109014308
SLC25A24,0.19984860902566315
RAPGEF1,0.1997444076490228
AGPAT1,0.1997104920143326
STIM1,0.1994176404358934
USP15,0.19937833148388276
ZNF358,0.1993712628127321
SH3RF2,0.19917952575900938
RAMP3,0.1991479894012838
FBXL3,0.19913305985516855
HR,0.1990620051198904
ERGIC2,0.19905476400556718
SLC52A2,0.19900996225109424
ETNK1,0.198991031017116
DPY30,0.19894820114778342
MAN1A2,0.19894308281131887
SP100,0.19882811639082149
SLC43A3,0.19874147417992216
TCF3,0.19871837679238144
USP16,0.19867191774191115
MBD1,0.19846397185626372
ASCC3,0.19843534462769222
MINK1,0.1983864827270745
TMEM101,0.1983610330817963
BDKRB2,0.19830762868174623
DUSP6,0.1981889736008775
IPPK,0.19818552634762007
LARS,0.19818500045161427
VGLL3,0.19802866641736253
ENTPD1,0.19802805038853763
ROCK2,0.19802216104225756
PFDN2,0.19801771181897596
EEA1,0.1979966813331251
TIA1,0.19798376924413474
ATP6V0A1,0.1979480385416784
TCEB3,0.19791964878179405
GSTA4,0.19791041596874437
SNW1,0.1979015882542517
TPCN1,0.19789067898219276
WAPL,0.19785061297118237
WFDC5,0.19784879275623182
SAMD1,0.1976908119828693
SEPT6,0.1975529608790263
THAP4,0.1975002516915186
AEBP2,0.19745653706445493
ACAP2,0.1973574341148148
SLC30A1,0.19730731666412632
FXR1,0.19729691139253758
FAM107B,0.1972873471872513
RRP7A,0.197262123710925
KATNBL1,0.19722532193020348
PLOD3,0.19721619651458583
SLC30A7,0.1971697156316573
RNF6,0.19708679716940916
PRRG4,0.19703953626878226
CRLS1,0.19702511688501098
DGAT2,0.19701689589506383
MED13,0.1968504525092474
TTC1,0.19681598392644264
MEAF6,0.19678374483459468
SERPINB8,0.19676262232373182
UGDH,0.1967617881404069
RBM22,0.19670964494735632
CHMP2B,0.19648843407685868
PLEKHO2,0.19641821157062167
RPS12,0.19635751542370802
COPRS,0.19635130026849826
KHNYN,0.1963446090500165
TCTN3,0.1963289877087886
KIAA1191,0.1962151174095517
SEPN1,0.19619410000700865
FHOD1,0.19616836230546827
BAK1,0.19614821048138
MDK,0.1961235913640132
CCL5,0.19611496797246886
NAGA,0.19603255155386087
SMARCA2,0.1959264170897323
GUSB,0.19589560532729883
MZB1,0.19589226034755094
FAM83F,0.19583596145007862
PPM1A,0.19583430994672738
PARVB,0.19582881012034803
TMUB1,0.19580470106917505
WDR82,0.1957602368017728
STK38,0.19572822431428066
EXOSC6,0.19570543682250954
DOCK6,0.19567336595751122
TIMM9,0.19563158517793944
SLC22A23,0.19556981775667553
LEMD2,0.19556804849933274
GLB1,0.19556540071009454
DEDD,0.195470238064953
PLD2,0.195467266902093
PPP2R2D,0.19542423782591886
DHX32,0.19540598355434205
SMIM7,0.1953815933891719
MFSD10,0.1952830281989474
QSER1,0.1952444551451169
MESDC2,0.1952113452727461
UBE4A,0.1951839383054511
IGBP1,0.19515095243254518
CLDN4,0.19513468083231067
SNTB2,0.19512301247468625
TNFRSF14,0.19507339570751453
LUZP1,0.19505239045325187
C2,0.19505180192240398
EXOC3,0.19493411746444494
MYO19,0.19492625789214968
PTPN13,0.19492054183258645
RBMS2,0.19488334271418023
SF3B3,0.19481358860905434
SRPK2,0.19473397641330667
USP22,0.19472061342766941
SMAP2,0.19468644258575404
GOLT1B,0.19461554135759027
PLCD1,0.1945569706384657
PPP6R2,0.19452297196266816
API5,0.1945113521958084
SCRN1,0.19449399852981533
MAP4K5,0.194479302482309
RIPK1,0.19444750414683024
ATG4B,0.19444014429844417
FIBP,0.19441523131905228
ARL2,0.1943965643152666
SFRP1,0.194352199031372
STXBP5,0.19423440903984804
IGSF8,0.19422142605565965
C6orf106,0.19414527208483373
PIGS,0.1941437460651253
NIT2,0.1940976548879029
CDYL,0.19409735833155775
TRAPPC1,0.19406499652237041
FARSA,0.19404659987877965
ATP2C1,0.19404607636699847
SH3BP2,0.1939617811782597
SAT2,0.19392586426953404
TMEM55B,0.193884405840205
PLSCR1,0.19388366856570408
CEP170B,0.19385463865021466
UFM1,0.1938118435439643
BCR,0.1938071678504457
TSR1,0.1938042004137938
STMN2,0.19359616013662106
KCTD20,0.193462771470238
TBCD,0.193358410461647
ERI3,0.1932917676875848
VPS36,0.19326918675411317
SLC38A5,0.1932461553066008
RANGRF,0.19319780934594388
POP4,0.1931967349584666
NBPF12,0.1931745177980801
MMACHC,0.1930422842484209
PLA2G4F,0.19293051579764314
CLINT1,0.19292507527393207
CHMP1B,0.19290930853387456
RBM10,0.19281814834553918
DDX27,0.1928119555727117
BOK,0.19278305089740175
INPP5D,0.19275669703934253
JKAMP,0.1927196097312554
MYO6,0.19268640836632156
ZC3H18,0.19265903061086792
CARS,0.19265820473086157
UNC93B1,0.19264124417088307
MOV10,0.1925712355958856
ETHE1,0.19252084690013496
NMRAL1,0.19232788644533413
APTX,0.19229701148259842
BTF3L4,0.19228056493874343
GBA,0.1922741580358392
SENP3,0.19221180697539825
GNL2,0.19216669039734136
SCRIB,0.19215134825471533
DPM1,0.19214855981802056
CERCAM,0.1920852590954115
CNPY2,0.19203409681463496
ZMYM2,0.1920039319561853
GTF2F1,0.19197543165931283
ZC3H14,0.19195328984586804
HACD2,0.1919419500021156
CDH5,0.19193011050642692
MS4A7,0.19187203069086486
GTF2F2,0.19183202931685095
COPS7A,0.1917891616364791
AKR7A2,0.1917293816066812
GTF2H1,0.19167583636152177
WHSC1L1,0.1916334261894213
PMEL,0.19159270817833482
FBXL17,0.19159021628387085
AFAP1L2,0.1915739927820461
DNAJA2,0.19142176845747905
PARP1,0.19123022987535035
AP2A1,0.19115765135475185
PHF14,0.1911508495673963
SLC2A8,0.19114230274706714
ZC3H13,0.19110153569347968
CGGBP1,0.19109981840116105
NBPF20,0.19103173496331174
SKI,0.19101891082045613
NUDT1,0.19097398593171547
MRPL13,0.190972529379678
CLEC7A,0.1907799686685182
OGFOD1,0.1907172745277792
CDC42EP4,0.19071423246994704
CLPP,0.19058405644028248
CTAG1B,0.1904882164171829
DPYSL3,0.190465761659147
SETD7,0.1904155526675739
BOP1,0.19039398169250216
DDX3Y,0.19038080642413993
FEM1B,0.1903612034820336
DUSP22,0.1902811459324901
UBL3,0.19027904120606412
ZBED5,0.19025536940707216
TMC6,0.19021539779868954
ITFG1,0.1901853968324361
NIFK,0.19018263773240812
MED16,0.19013257882130283
EXOC5,0.1900748224569958
JOSD2,0.19005468862695182
CYP1B1,0.19004904353876872
FAM65A,0.18999027210897684
EMB,0.18995135123981807
TSC2,0.18991476123876802
ELF1,0.18988314876828805
TMEM14B,0.18983232759003577
HIP1R,0.18982592015286673
NR2F2,0.1898225040406847
KIAA1033,0.18980698914274766
TFE3,0.18973655461133349
UBE2Q1,0.18970685658204808
PIM1,0.18968170423977074
WDR45,0.18966430199258813
DHRS1,0.18965184308312133
ARL1,0.1895810061801262
DDA1,0.1895710562909493
CREB3L1,0.18955467230564063
NSMCE1,0.18945297422022142
GPT2,0.18945067669492985
SHARPIN,0.1894415330841597
NXF1,0.1894347825307917
ELK4,0.1894082281737491
EPB41L2,0.1893786212687742
GOLGA3,0.1893309780665199
CISD1,0.18930013844785235
PARP9,0.18927191034428123
KLHDC2,0.18920959867395787
FUBP3,0.1891137599100491
GPSM2,0.1890999487071763
CHTOP,0.18908913441174466
MCM5,0.18903313437126318
N4BP1,0.18896245593521677
COPB1,0.18889762682461353
SLC30A9,0.18881670993874772
AP1S2,0.18877543845375996
DDX56,0.18875586424264187
TYK2,0.18870819386833437
PTDSS1,0.18870384661686873
ACOT13,0.18867348093625858
BACE2,0.18851349251097202
WBP11,0.18847857227860867
NUDT4,0.18847363153183225
ATP13A1,0.18845898738016123
TWSG1,0.188441475994315
PREP,0.18842690307602003
DTYMK,0.18838126687636794
PPP2R5A,0.18837568408806526
BZW2,0.18835473238801836
C20orf27,0.18832556533999772
TMPO,0.1882859845558481
SIAH2,0.18815612463699297
NECTIN4,0.18815586328205386
CACUL1,0.1881387170083249
GLT8D1,0.18810692215779515
EGLN1,0.18806482344599154
YTHDC1,0.18802971617535386
P3H3,0.18800462595863388
NOB1,0.18795809078105444
KIAA1671,0.18791119997872407
PDXDC1,0.18789817256878918
SEL1L,0.1878640349584576
FOXO3,0.18783211487377138
IRF2BPL,0.18781092305994512
CDC27,0.18780721727926036
ACOX1,0.18780552096215042
CERK,0.18779214976906683
RASSF1,0.18767975756203006
POMGNT1,0.1876516865445367
C19orf60,0.18758871136659727
DVL3,0.18758214154287392
NMI,0.1875581778188746
ZDHHC18,0.18753271316126643
SPTLC2,0.18748726027484025
MLXIP,0.18748311601048423
MVD,0.18743085722062802
OGFR,0.1874179861298315
NADSYN1,0.18727398973666254
FBXO11,0.18720578384074607
SYTL1,0.18704852553738885
ARMC10,0.18699821678726722
GDI1,0.18689121236326278
STAC2,0.1868765659103531
TXNDC9,0.1868404935796761
GGCX,0.1868303169006742
CCT4,0.18681281185279042
SMCHD1,0.186764176285342
C18orf21,0.18672143773401645
ERP44,0.18666877619095315
CPSF2,0.18659256219538076
SDC3,0.1865682063231294
STX10,0.18655438110238026
CLMP,0.1865410091090944
GPAT4,0.18648487174624082
PSMG2,0.1864733599667048
TRIM16,0.18638752331910505
SLC8B1,0.18630380758462553
UCHL3,0.1862681854314435
DEXI,0.18620059672179287
AP1G1,0.1861659893519196
ADCY7,0.1861406821279327
TSPAN31,0.18613991677989786
DCTN5,0.18603895412331659
NLRX1,0.18596256237622727
IREB2,0.18595960609207499
EMC1,0.18584181133824673
SRGAP2,0.18583411138742334
PLEKHB2,0.1857899748417359
STYX,0.18578090763250057
KIDINS220,0.18571223594097025
DOK4,0.18567797876601727
PNPLA2,0.18567621385324953
PRKD2,0.18564177752694394
EHMT1,0.18562865525964278
MVB12A,0.1856235009288238
CTCF,0.18559416116205094
PTRHD1,0.18554870464662504
BTG2,0.1855423564226657
ORAI1,0.18550562349795574
VPS16,0.18546197463256905
GAS1,0.1854281836959279
EXT2,0.18542020645037638
HRNR,0.1853480294913644
NSMF,0.18531058013256127
YIF1B,0.18525825243425165
TRIAP1,0.1852260292618863
CIC,0.18519691588238638
ACOT9,0.1851853606462066
MRPL58,0.18517961566582955
TEAD3,0.18516568435540354
DDX23,0.1850324728983862
TAF7,0.18502722563516186
NADK,0.1850171809463721
SP3,0.18498989563565216
AC005480.1,0.18488166157635755
PIAS3,0.18486092396518244
AAGAB,0.18482764037530094
TBRG4,0.18478197568050497
CD2AP,0.18475773459235817
EEF1D,0.1847323657710241
CCNC,0.18468293483263903
RASSF4,0.18464003392162148
TGFB1,0.18452439466802859
KCTD15,0.18451328889388188
ULK3,0.18450944322778032
ACBD6,0.18449728806370372
SCAP,0.18447152868839672
HPCAL1,0.18438713276200955
NUBP2,0.18438399931034005
ID2,0.18419584607983136
JMJD1C,0.18416607517539244
MAP3K6,0.18411810379436297
MLLT6,0.184113013619518
UBE2G1,0.18411224920467714
ASXL1,0.18410275968958464
LARP4,0.18409499416498515
UBE2H,0.1840563212450844
FAAP100,0.1840119692753965
FKBP4,0.18400653767177633
COPS4,0.183996666016735
ARAP2,0.18397950211703268
NAA15,0.18396671030153308
PUM3,0.18378981446366774
MAU2,0.18378876471652827
YIPF2,0.18376809488183665
MAP3K2,0.1837004880810831
SLC6A8,0.18368422489501868
DYNLT3,0.18367949601661807
KLF9,0.1836644834171545
PCED1A,0.1836117149077984
CNOT7,0.1835853063646555
TSC22D4,0.18354565001020018
WWP1,0.1835255589876936
AAK1,0.18352318577396223
SELK,0.1833687923450609
DHX36,0.18333335967158107
MKL1,0.1832860729725269
PDZD11,0.183213211797735
RBM47,0.1831788215996975
PTCD3,0.18311850821833547
KREMEN1,0.18307039185776117
GOT1,0.18306695919034882
ZDHHC20,0.183030631027029
MDM2,0.1830064878770155
SMPD1,0.18289059574181288
THOP1,0.18280533115459055
ECHDC1,0.18276548450966823
PHF23,0.182749638078457
COA4,0.18270215343779397
KANSL1,0.18268504011484007
GJB5,0.18268380174709695
SYMPK,0.1826428599187828
TMEM63B,0.1826407390996175
C1orf198,0.18263154411214266
CHMP5,0.1826009552663534
NRP2,0.1825757338014371
LTBP3,0.1825757289735307
MAP3K7,0.18251965158689584
COPG1,0.1825145249797166
AHI1,0.182396060485571
SYK,0.18232733679622184
ITPR2,0.18232321643773045
NUP62,0.18228964906057812
TUBB2B,0.18227671146492835
IP6K1,0.18223584635965998
AOX1,0.18209549694782368
FAM49B,0.18209269434537836
EXOC6B,0.18201590656018776
SERINC5,0.18198041706722656
PACSIN2,0.18194351814614038
NUDCD2,0.1819422636120785
LTB4R2,0.18192292473114943
PTPN11,0.181915125928095
USP39,0.18188129929559468
OAS1,0.18183896510462644
ZBTB8OS,0.18181345258591558
MRPL42,0.18180129097169623
MRFAP1L1,0.18177019453495943
SLC31A2,0.181767511475995
SLC12A4,0.18174591666130172
SLU7,0.18173198317683137
SUGP2,0.18168516543485425
AZI2,0.18168339093922503
TNFRSF1B,0.18168200210185148
WFDC12,0.1816540774810837
SELO,0.1816178559515508
GPATCH4,0.1815833202227684
NIP7,0.18155804843699547
MKI67,0.18154360893652713
RGL2,0.181541398025428
ASAP1,0.18149042004163005
PI4KB,0.18146610270016794
NCSTN,0.18140674287172726
BIRC2,0.18135710569616978
MTHFD1,0.18135066730603447
ATP13A2,0.18127248134355334
GMFB,0.1812681374071645
EIF2B2,0.1812624057091433
MIEF1,0.181257390485493
PHF10,0.1812335855644089
GNAI1,0.18118444779863413
ATF7IP,0.1811658488544566
CDC34,0.18115564579536214
TOP2A,0.18112703782131784
ATP6V1C1,0.18110021258524947
ZNF146,0.18104643365062253
NSF,0.18093603462220906
AFTPH,0.1808851780660198
FAM126A,0.18085116905988546
PFDN1,0.18081497319323583
UBA3,0.18079534163142502
STAG2,0.18075023255070508
DHRS4L2,0.1806944940434986
EFNB2,0.18067697869068233
ACSL4,0.1806451585956664
CLEC14A,0.18049023195973868
SLC5A6,0.18046407901191
HSD17B4,0.1804582900182767
VPS13D,0.1804256333142022
LCP2,0.18041468479615946
TMEM106C,0.18038036531147664
CDC42SE2,0.1803747528058397
WIPI1,0.1803689921993716
TMEM173,0.18033554229281426
POLR3H,0.18016924783427737
CD209,0.1801550192040815
RTCA,0.1801306420089491
ITSN2,0.1800449398937709
TAF11,0.18003771099022337
NDRG2,0.17997902051505607
DYM,0.17995979967830728
FERMT3,0.17992585801024244
TOMM70,0.17992243724785184
MRPL19,0.17986542791680726
RXRB,0.17982114360471432
DNAJC21,0.1797915587263318
DVL1,0.17971945046151327
APPL1,0.17969208392649125
SAV1,0.17968758204697616
ARFGAP1,0.17966108027972932
SLC35C2,0.17963388398984265
QRICH1,0.17959203253575823
COG4,0.1795703242631859
ANO9,0.1794294678213307
MYBL2,0.17942885037645517
NQO2,0.17942700709929113
BCCIP,0.1794021917226678
DIDO1,0.17922601316159356
KIFAP3,0.17916554734409296
DGAT1,0.179162800881027
DNTTIP2,0.17914638214805934
DNAJC11,0.17910758611372263
YPEL3,0.1790601528917462
PTS,0.1790551713363441
MRPS2,0.17901934096472277
NF2,0.1790137010109778
RNF13,0.17900880647526332
DKC1,0.17898452840229653
IER3IP1,0.17896840826861596
USO1,0.17890109710625116
NAA60,0.17883014789632223
LSM8,0.17879218132130292
KMT2A,0.17878784305736684
PPP6R3,0.1787609600686853
EPHX3,0.17874889520468396
TP53I3,0.178737647871687
CDC5L,0.1786759093012186
MPC1,0.17866894978189832
IPO9,0.17865135302895352
KIAA1468,0.17861937622410848
ARHGAP21,0.17854432668387926
MRPS35,0.17851548149279753
FEZ2,0.17843587195499755
MOB4,0.17839611524413318
MTFR1L,0.17834499558848818
SAMD4B,0.1783194311280586
MED4,0.1782590858364994
SMIM4,0.1782317702598465
CCL13,0.17822919719286978
CYTH2,0.17814400581290493
POGK,0.17814217967557489
EFNA1,0.17809864202887052
ANAPC13,0.17808210201749533
CCDC12,0.17802491459626613
CPT1A,0.17802132376206847
TIAM1,0.17801704074252517
RBPMS,0.1779720612240091
GAS7,0.1779613026033183
PTK6,0.17785030530372273
AES,0.1778056507488372
SRI,0.1777571186398783
USP38,0.17774710711637434
C21orf33,0.17773400111695353
BTBD2,0.1776192820437882
SMARCD1,0.17758945973058726
AP5Z1,0.1775693903987337
ARFGAP3,0.177448336515448
MUL1,0.1774294458439578
LONP2,0.17737376763222024
OSBPL2,0.17736844190560774
STK17B,0.17733160325783962
HCFC1,0.17732815951719294
SSH3,0.17723277920142405
RMDN1,0.1772023976684106
WASL,0.17718737551381375
ADD3,0.1770790853842743
GAK,0.1770466541444631
ARRDC1,0.1770336440907854
LPCAT1,0.17700273037399447
USP24,0.17698336161651426
HOOK1,0.17694134831016842
PURA,0.17693110796435624
PFKFB3,0.1768746152069778
GSDMC,0.1768442515989205
MIEN1,0.17679362720788483
CCDC88A,0.17677660775078927
PGAM5,0.1767114072629533
NCOA1,0.17667079334522973
SSBP3,0.17666207900166833
F2R,0.1766614077980085
NOP2,0.17656076105457771
VAMP7,0.1765322489356719
RANBP2,0.17650407102949883
ABL2,0.17644655496667916
TNPO3,0.1764379546595385
GGA1,0.1763635671559222
SLFN5,0.17625640268635556
MED13L,0.1762372261482666
EEF1A1,0.17621084802528078
CHD9,0.17602555760278454
IDH1,0.1759638342226718
SNX2,0.17592734113955721
AKIRIN1,0.17592166754242589
JAML,0.17589038229487755
PDCD10,0.17587268043722898
REST,0.175840087056859
ZNF622,0.17583800945170922
BDH1,0.17581890675565798
NT5C3B,0.17577639411467794
USP48,0.17576996429981506
TES,0.17574412824578217
SDHD,0.17572861836453638
ARHGAP23,0.17567897051219045
TRIM38,0.17566416249051647
GLMP,0.17564644722792788
LTB,0.17560570384431526
NUP98,0.17554340450241812
PAIP1,0.17547657806368638
COX11,0.17546317603502562
PLD1,0.17543779008118507
DHRS4,0.17538945992679153
POF1B,0.17538689743570696
TEX264,0.17538663323982354
AKR1C3,0.17535839159780356
FOXN1,0.1753137097543554
PIN4,0.17529152645827747
SEC23IP,0.1752737217751076
RDH12,0.1752301375152429
CDK5RAP2,0.17508347330410448
CAMTA1,0.17505679813666475
SOCS3,0.17499568324382347
PLEKHM1,0.17499262585659683
MCM3,0.17495456433086715
CREBL2,0.17495341896265398
CYR61,0.17484663581545165
EPHX1,0.17483663076396194
TMEM57,0.17479011736252523
GSKIP,0.174727597180151
FBXO28,0.17470068938036168
TACC2,0.17463116267575593
KDM5A,0.1746083084636874
FMNL1,0.17460471225218666
WDR43,0.17453891747442815
CRBN,0.1745182447392001
GFM1,0.17449262616973688
BICC1,0.17443542463337708
MYH11,0.17441437212111663
SETX,0.17439079797452833
CYTH3,0.17437549747800155
MUS81,0.17428907632653381
C1orf123,0.17417067072192585
ADGRL4,0.17415156735856396
RHOV,0.17414801685521844
DCAF7,0.1741269699866494
FOSL1,0.17411970381811417
EPHB6,0.17411671061334602
COBLL1,0.17397293558046806
ALG5,0.1739668527191296
ASNSD1,0.17394596951328714
FAM160B2,0.1739327508117856
MRPS27,0.17392239162878506
SLC40A1,0.17389674524886825
TP53I13,0.1738779894267523
SLC27A3,0.17386392128262124
KRI1,0.17383398202260264
SFT2D1,0.17374079364881206
SIN3B,0.17371544417744925
SEPHS1,0.1737096397195964
SKA2,0.17369549041966467
SBNO1,0.17360133476325182
TBCB,0.1735958704154055
CCS,0.17358981376982893
VPS13C,0.1735791911277816
