gene,variance
DTX3L,0.30028166637837767
NR3C1,0.30025986804163773
KIAA1522,0.3002585064305669
BAIAP2,0.30020049329098303
PAICS,0.30008243124498557
NUTF2,0.2999616263694526
DENR,0.2999567492666612
RBM5,0.2998615790877518
RARRES2,0.29960204369546906
PABPN1,0.2995450081834093
CNP,0.29945262878108414
FAM98A,0.2994358150459325
ARHGEF1,0.29942375311339536
MRPL14,0.29935211090067165
MT.ATP6,0.29935069089546823
TMEM43,0.29926362362537023
SCO2,0.29900190541832267
DCTN1,0.2989675299066768
FAM83G,0.29891159028414516
ANKRD13A,0.2988497359883257
DHX9,0.29868330174261054
SPPL3,0.2985463043317131
F12,0.2984868693838809
SNX1,0.29846887805906425
CCDC47,0.29845410097050884
RPL34,0.2984534895108107
TARDBP,0.298419391061977
GORASP2,0.2983334128629741
DNM1L,0.29812853450862525
PYGB,0.2980995119316842
FAM134C,0.29802472587657586
TXNL1,0.29801250462780576
ITPR3,0.2978949408492978
SDC4,0.29785471022816723
DAG1,0.2976737691071863
MXD4,0.2976171372398813
LAPTM4B,0.29746884699616477
RIC8A,0.2973800358067267
SUGT1,0.29734484674740386
C9orf16,0.29731495829901433
RND3,0.2972223651627931
MARVELD1,0.2971159779341011
BLVRB,0.2970980576774031
WWTR1,0.297090848673945
PPP3CA,0.2970241385029762
CHCHD1,0.2967528708744747
ABCE1,0.2966432212619268
DNM2,0.2963059194693822
TIAL1,0.29629744602727637
MRPL43,0.2962947616852092
GCN1,0.29614478077354
MAGT1,0.2961280883592022
CAPZA2,0.2959073969985886
COX7A1,0.2957603601867104
PLBD2,0.2957168031306419
ARCN1,0.2955030693268093
HIGD2A,0.29544130569147337
KIAA0368,0.295089366786515
PPP2CB,0.29490348428155067
ACAT2,0.29484048465557405
MCM7,0.29429684454616223
GRB2,0.29420861807849774
ATG9A,0.2941594492098783
TRIOBP,0.29399418568607866
EMD,0.2939331142407173
VAMP5,0.2939199740771654
F3,0.2937809959071931
MRPL20,0.2937739654094141
GOLGB1,0.2936877209701475
CNOT2,0.29333217028789693
SRSF4,0.2933070097757272
CYB561A3,0.29322991397308357
MRPL55,0.2930724233633734
NIPAL4,0.2928201844293136
EFEMP2,0.29265944178140485
COPZ2,0.29260892871228045
IGFBP6,0.29260150952504954
MBNL2,0.2922999096271419
HIST2H2AA3,0.2921318056246183
XPO1,0.2921245902652778
FAM50A,0.29199673505573837
UBE2E3,0.29196085156612306
SELT,0.29165490388536824
NBPF19,0.2915107577176631
PPP1R13L,0.2914221529324186
RPL37A,0.29140607906502475
ACAA1,0.29128064389286273
TTC37,0.2911119351536607
RRM2,0.29106220979435815
DUSP1,0.29085764856640234
PSMD12,0.2907634573727146
CBWD1,0.2907194014694067
PGP,0.2906261069607179
FRMD6,0.29059197975220463
SLC16A1,0.29057559808282646
CCM2,0.2903960203787587
PSMA2,0.2903349126414
GBP2,0.29016886792320384
GNAQ,0.29015690932483584
WDR26,0.29012539813834076
SPINT1,0.290122145957961
PNRC1,0.2901025583776687
EIF2S3,0.29007504416777224
ERBB2,0.29002772520459164
PSMC2,0.2899519899462454
PFKP,0.2899337110904887
MYBBP1A,0.28983414075003183
IER5,0.28980894400004675
CWH43,0.28974376509474137
SLC25A11,0.2896935167800452
FUCA2,0.28965562065620143
NPDC1,0.2896210711232021
SPHK1,0.28958027395489494
RBM26,0.2894904118517858
LSM3,0.2893100968658189
MT.ATP8,0.2891484064783848
SLC38A10,0.2890900551057122
HN1L,0.2889765545803719
IRF1,0.28892522105769214
HDAC2,0.28889255793653146
HDDC2,0.2888276526522956
TRAF7,0.28868356700741266
EFTUD2,0.2885630518164006
LCE3E,0.2884993632593729
SCAMP3,0.28846881797783414
TMEM134,0.2883879765709787
UBLCP1,0.2883514372699145
MAP3K11,0.28832721197146793
TIMM10,0.2883009344089158
TMX2,0.28827948462434105
BECN1,0.2878799279496226
SLC44A2,0.28766652374844287
ZC3H11A,0.287647095436248
SUPT5H,0.28762676438226115
SUPT6H,0.2875174108636258
HIST2H2AA4,0.2872895527505913
SMARCD2,0.2871701698397492
KCTD10,0.28716832979108553
PQBP1,0.287068062734405
NECTIN2,0.28697839571755035
MRPL17,0.2869114403830499
DDOST,0.2867716788890578
EID1,0.28666424792565226
BHLHE40,0.28661443288174804
TMEM14C,0.28659990511887246
WBP2,0.28657520655531254
CKMT1B,0.28651702011628044
MARCH7,0.28645005128166084
RABL6,0.2864078388333899
SH3PXD2A,0.28639944265135375
TMED7,0.28626629336196036
ZFP91,0.2862627086239316
PRPF4B,0.2862128233224822
AGPAT2,0.28621124325094255
DDT,0.28610220315246904
RPS18,0.28571167162307265
RAP2B,0.2856539074901576
RASD1,0.2855821714419299
RTF1,0.2855671592001224
IARS2,0.2855018550296481
SOWAHC,0.2854374238595885
ADIPOR2,0.28539273184790653
MOGS,0.2853261167551368
BLOC1S2,0.285316089892863
GGT5,0.2852852556782612
ANXA3,0.28525221623223007
GLTSCR2,0.28524715837687054
TGFBR1,0.285208616158335
TMEM127,0.2851718091277139
ATXN10,0.2851194689039947
GOLPH3,0.28511633551831356
RIN2,0.28499116966527793
RBBP4,0.28471464746300323
RGS3,0.28451825220964333
MYD88,0.28451272689757245
SMG1,0.28451145307482345
HDAC1,0.2842130373247401
MED8,0.28414591140661505
AKAP9,0.2840540814845301
AMFR,0.28394044260123624
ITGB1BP1,0.28391788882153857
CCNL1,0.28373592920001484
VDAC3,0.2836532863949871
CISD3,0.2836075625193469
AGTRAP,0.2835237759620138
PCDH7,0.28352268718693296
BLVRA,0.28342837702988927
BAZ2A,0.28328056659932555
TNFRSF21,0.2832566783370114
EIF4E2,0.2832044668430486
NABP1,0.2831890806208236
FARP1,0.2831845257098616
RHOG,0.28307718480187544
UBXN4,0.2830539047906226
STK25,0.2829698426459955
SNX6,0.28293138787979094
GAA,0.2829289204688276
TSEN34,0.2828241076425436
MPRIP,0.28274094663540167
NSA2,0.2824383850962705
ACAP3,0.2823852192409004
AGFG1,0.2823675839572372
PRR13,0.2823056973210865
MGLL,0.2821546899193124
MEF2A,0.28204730344197354
MBD3,0.28184623965814026
HEXB,0.2817130157987385
ZDHHC3,0.2817047243207643
TNFRSF12A,0.2816889066178466
TMEM87A,0.2816595316425363
SIGMAR1,0.28156020657589187
TMX1,0.28154415568935953
ME1,0.2815256382958422
MAP1LC3B,0.2814498920826607
PCNP,0.2812864399999204
ADGRA2,0.281226770302199
ETV6,0.2812151393381412
SNRPA,0.2809528633124194
FAM136A,0.2807364937248863
TOR1AIP2,0.28073163501475235
ANPEP,0.28070932089762257
XAF1,0.2806589081456619
VPS4A,0.2804948033957058
COMMD7,0.28049251115461227
PWP1,0.28037471346895315
RAB5B,0.28036033315172193
AKAP13,0.28034732636881887
SMARCA4,0.2803340143145527
SLK,0.28025633700917363
TOM1,0.280180996154168
SH3D19,0.28007533668800716
PXN,0.28002088962343963
INF2,0.27994070761579476
LYNX1,0.27993622650480143
LSM5,0.2798551998864036
MASP1,0.2797849974069831
CAND1,0.27974094592121956
MRPS15,0.27969150878117727
ATN1,0.2795039620982099
NDUFA13,0.27940928227331485
IFNGR2,0.27926935978899353
MDH1,0.27920400068138884
COMMD4,0.27919571363953005
ESRRA,0.2791262842435404
BCAR1,0.2791136629651736
ELN,0.2790802631089852
TAP2,0.2790403554039531
SESN3,0.2790300753581301
SCAMP2,0.27902505130658045
SRSF10,0.2790220465534815
SF3B4,0.27896118188360103
TOP1,0.27882335746783454
PSMC6,0.27877442217867193
PTPA,0.27877381513106303
OAZ2,0.27843449262208286
HMGN3,0.27803637429876704
ERO1A,0.2780276268547374
KLF13,0.27794053731557605
DCTPP1,0.27789498267397683
NELFB,0.2778355711619578
UACA,0.27779514858935017
CACYBP,0.2777925834677263
TMEM205,0.2777476707604135
ECH1,0.2776866713667655
NUB1,0.2776631341389863
CCL2,0.2775197831428173
SEC63,0.2775095832157155
DYNLT1,0.27736743325210217
ALS2CL,0.277331659939355
ZNF593,0.2773051715836364
UBE2Q2,0.2772971335395023
DRG1,0.2772737694494611
DYNLL2,0.27715882167764644
PLEKHM2,0.27713966597348905
POLE3,0.27708553028113764
EMILIN1,0.2770829086640874
SUPT4H1,0.2770375176459234
SLC35B1,0.2769684429706387
MYC,0.2768412016855705
KRT16,0.2767942576047623
USP34,0.2767282931784539
COPB2,0.27667102921963255
DNAJC10,0.2765738878735807
FCGR3A,0.2764996645860594
F11R,0.2764267911389941
CD109,0.2763418026025363
HGSNAT,0.27621227611417276
FKBP9,0.27603886639388264
STX4,0.27584103520505326
IDE,0.2757626559107131
DDX24,0.27568694772548763
LNPEP,0.27566651969876005
CAMLG,0.27562193516151495
IMPDH1,0.27553833324646876
CHD3,0.2754909682575088
UBE2B,0.2752132268174259
BCLAF1,0.2750763246100992
OGT,0.27504742115716596
ESRP2,0.2750439032408566
S100A8,0.2750197641062953
LAMTOR2,0.2749422679828379
DPP9,0.2748507588205294
NMT1,0.2748376554475909
TMEM167A,0.274826647000082
TAF1D,0.27472276929628786
BIRC5,0.27471134894516924
FYB,0.27456464694742344
NT5DC2,0.2743996151670095
FAAP20,0.2743880330787591
ESYT2,0.2743849102791722
NAV1,0.27430187659350985
UBAP2L,0.274206561731477
GOT2,0.27403271008270713
AMOTL1,0.27399960720440525
XRN2,0.27379155390424326
SEC11C,0.2737829889391511
BCL7C,0.27376536175368127
RAP1A,0.2736852696693711
GSDMD,0.273680772260665
KIFC3,0.27358182248340446
ARID1B,0.27353916736730405
CCDC3,0.273506900770862
SREK1,0.27341074071645416
ZFAND6,0.2733358492121779
YTHDF1,0.27328796195286803
ICMT,0.2732460302063257
ACP1,0.27316416542310024
WIPF2,0.27314479615064113
TM7SF2,0.2729463156619807
MIB2,0.2729409517327554
SEPT11,0.2729270459670334
NET1,0.27290341533606244
MTSS1,0.27259585479642134
CSK,0.27247002245456636
CTDSPL,0.27238995496462015
CDK5RAP3,0.2722813064242118
EIF4E,0.2722543047172986
RUVBL2,0.2721548170690733
DCTN3,0.27208807290405823
CDK4,0.2720058256427503
TUFT1,0.2719911237231246
NT5E,0.2719388448149977
SDF2L1,0.2719383365151208
TMEM109,0.2718720740320008
GJB3,0.27186573963485317
USP14,0.27183193633036695
SDCBP2,0.27182559809936385
GPS1,0.27181606806671665
NFIA,0.2717835614003251
UBE2L6,0.27175693329701767
NAA10,0.27168665470378844
PEF1,0.27153630519482086
SIRPA,0.27153093951917096
TMEM9B,0.27147980723301635
PCYT1A,0.2714543948300493
EDARADD,0.2714209326568982
CUX1,0.2713067471243483
SLC16A3,0.2712770807191762
MID1IP1,0.27122164434528157
UBE2F,0.2710698781996806
VEGFA,0.271003341460028
DDX46,0.27099696027034686
SERINC1,0.27089705702446604
RHEB,0.2708074870395281
RELA,0.2707541224873347
SLC38A1,0.2707413384800343
MRPS26,0.2706249548880766
KPRP,0.2705640130167098
FAM83C,0.2705296869050291
ATP6V1E1,0.2704947887765328
JUN,0.2704742513793014
KCNK6,0.2703523280085857
NOTCH1,0.27028788293060885
DHCR7,0.2702221937865816
PGD,0.2701742879124393
DNAJC7,0.2700696965920422
RPS19BP1,0.27004311818900933
C14orf1,0.26996804924018786
DDX54,0.26990697595739727
CTHRC1,0.2698351593682267
RNPEPL1,0.2696946030780568
SULF1,0.26954637178449503
PPP1R11,0.2692165679128628
C19orf24,0.26901672339208693
PFN2,0.2688972024581419
RSRC2,0.26884954702229513
BPTF,0.26881630968185977
FAM3C,0.2687224679618299
DDX18,0.26865993136912936
RHOT2,0.2685496117258857
RPS24,0.2685104788641922
HEXA,0.2683976540215623
IL20RB,0.26829170178470096
KCMF1,0.2681797885104776
COPS3,0.2680032959657842
SFXN3,0.2679368102572794
ZNF750,0.2679201001000894
KIF1B,0.26772129381938276
PIK3R1,0.2676881650527826
ANKRD10,0.2676879960896513
DKK3,0.26755592118727745
FNBP1,0.26748249892231085
TRA2A,0.2673613605817409
PUM1,0.26734677874766033
KRT5,0.26720293986428195
PRDX3,0.2671483197565033
IDH3B,0.26710082644220917
SMARCE1,0.2671007833701608
CPE,0.26706263455667956
FAM168B,0.2669904060924798
APOL3,0.26698755206732555
ANAPC7,0.2669455270069456
CKMT1A,0.2669034579603419
GNS,0.2666717154254824
TAF9,0.26657065872887775
ADSL,0.2664106666996223
MYADM,0.26641007830988994
GLS,0.2664024513084734
LFNG,0.2663819249067982
NIPA2,0.2662843653468938
RBBP6,0.26615095842275355
POLDIP2,0.2657608217098414
RORA,0.265610695435304
BANF1,0.2655786068033382
FOXN3,0.2654813147161192
C9orf3,0.26538739647509674
TMTC3,0.2651820143514782
RNF141,0.26508103385054177
CSNK1D,0.26499193927112374
SLC25A1,0.26497755992952793
PLIN3,0.2649306379751298
ZNF770,0.2649077577848133
MAN1B1,0.2648785472398333
DUSP7,0.2648328450429792
LRRC15,0.2647925640536406
SNRPD1,0.26478816537866445
NUDT8,0.2647081198294496
CCDC50,0.2646993368008258
MYLK,0.264673838518744
MFSD14B,0.26452770538643
FNBP4,0.2645024637329835
CBX5,0.2644419065753022
PLBD1,0.2643098840909548
PPM1F,0.2642604151541125
KIF13A,0.26424442260841907
YAP1,0.26418122986352316
SNRPB2,0.2639223568027165
RHOB,0.26383080584821783
TNPO1,0.2637635262281344
CLPTM1L,0.26375200523075604
FYTTD1,0.26363913074296286
TMEM208,0.26345364670075816
CSNK2A1,0.26341113374905356
CHTF8,0.263405600780644
TXLNA,0.26335770630020033
NDFIP2,0.2630754860776446
LTF,0.2628277297438857
SZRD1,0.26269119822399917
DDX42,0.26224535788216347
TNRC18,0.26222819420329796
NEK7,0.26222125052211176
USP7,0.26220263529993537
TNFRSF25,0.2620635846203043
GSS,0.26188938701337844
TJP1,0.261816946721157
PITRM1,0.261652078746272
FBXW7,0.2612707352140385
EMC6,0.2611660991421317
ANKRD17,0.2611202623759585
SGTA,0.26111266454806314
EIF2AK1,0.2609531401915828
TRAP1,0.260946491506495
MARCH6,0.26086869193208684
PABPC3,0.260859588301423
CYB5R2,0.2607930602519007
RHBDD2,0.260769849481988
DEGS2,0.2607143080661295
EXOC7,0.2606441270304907
NME3,0.2606015511240399
FKBP3,0.26057389506455136
STX6,0.26052442081225885
LIPA,0.2605184545799358
SNRPC,0.2604918769944972
EPS15,0.26047018662009613
MAN2A1,0.2604553814520938
ATP6V1D,0.2602530660201656
MPG,0.2602478679999389
PSMD14,0.2602245026419047
ASS1,0.2601971010728077
KCTD12,0.26019446936268364
SFT2D2,0.2601096396193243
ATP6V1A,0.259891616693342
CLK1,0.25989075665428707
AHCYL1,0.25984843503332583
TIPRL,0.2598461390205899
MT.ND3,0.25980203727892837
NDEL1,0.25977855380709036
PRCC,0.25949157917616683
ARFGAP2,0.25938974110081253
MFF,0.2593304406585683
BCL6,0.2593013683932162
CDC42BPB,0.2592659984215388
AP2B1,0.2592367960684171
BEX3,0.2590563469417592
ELAC2,0.2590301459587209
UHMK1,0.258882407971176
ITPK1,0.2588454360223543
PTGS1,0.2586148068533539
ITPA,0.2586008210816834
ATP1B1,0.25855352239230556
SDHB,0.2584617346047167
KLF3,0.25842679096568233
RBM17,0.2582117308448891
PRPF6,0.25819503696200835
FAM134A,0.25815845512039026
SMAD2,0.25809852603259636
PRMT2,0.25803699675686814
GAS2L1,0.2580011711535082
GNA11,0.25766400391815075
NAXE,0.2574347332500374
SOX15,0.25741446537548923
PSME3,0.25740624865443923
ALDH3A2,0.2572142485070207
WDR61,0.2572095929417913
SLC7A8,0.25713274743527587
TMEM181,0.2570939318346977
PLA2G4E,0.2570722663043769
ERBB3,0.25707043729595536
SLC1A5,0.2568807148183272
IK,0.2568732434698687
SLBP,0.25686844540343146
ACO2,0.2567526413221134
PSMB9,0.2566870841685809
COPS8,0.2566264744598351
NBPF10,0.2564569475751614
TRIM22,0.25637847212468645
PITPNA,0.2562055548341519
LRPPRC,0.25614820776450153
DLD,0.256147688950245
MAN1A1,0.2561329604177048
KIAA2013,0.2560147256864119
PDGFRA,0.25593516372538894
DNAJC2,0.25591718192802687
YPEL5,0.2558772990305926
C6orf89,0.25584538591173633
RDH11,0.2557368417826748
CDCP1,0.2557364754565495
LGALS8,0.2557123239329924
EIF4G3,0.25563982493221465
MBTPS1,0.2555557410705417
RAB14,0.25554644463424286
ZFAND5,0.25553340829354887
UBTF,0.2555089046238742
LBH,0.2554898238768655
EFCAB14,0.2554490334091837
DCUN1D5,0.25525569143159343
ZMAT2,0.2551490634656264
DAP,0.2550855338742137
MCFD2,0.25506234368786573
HTATIP2,0.25483698502463975
VSNL1,0.2547332601418545
USF2,0.2546880492989288
NDUFB6,0.254685780077167
CBWD2,0.25449964433996863
SSBP4,0.25444580945360434
NASP,0.2544090059394995
IMPAD1,0.2543633080823486
NQO1,0.2543433442193814
FNTA,0.2543185643475983
TGFB1I1,0.25425854816035925
MAPK14,0.25415817151862125
CPSF6,0.2541322675953707
ROCK1,0.2540240430264706
MRPL15,0.25399431320244953
SETD5,0.25395448951458977
MAGED2,0.25393752582824713
FLII,0.25392671615205303
TRIM7,0.2538338539438322
SNX5,0.25374182539431006
IMP4,0.2535274596136446
PLXDC1,0.2535069027707218
ELAVL1,0.2535047376329879
MRPL47,0.25346587298632145
CUL4A,0.25341595305346165
CALM3,0.2534049754717466
FBRS,0.2533225286109607
RAE1,0.2531868555372101
SPATS2L,0.25297524292208395
WDR46,0.25290175413079635
ANKRD13D,0.2528805075173774
PTPRZ1,0.25266327700480484
WDR13,0.2525822700421696
CDK6,0.2525328780710812
NCBP2,0.2525130987527071
NANS,0.25239063952591384
RUSC1,0.25223031242917465
CCDC6,0.2522163533696841
PLAC9,0.2521471918261172
RAB22A,0.2521366997817447
TAF13,0.25211742479062793
LCMT1,0.25204845092887984
IDI1,0.25201869959813245
TNXB,0.2517937324272141
MCRIP1,0.25177682594680456
PPP4R3B,0.25177089909141304
MED15,0.25176064223094513
RRP36,0.2517486427690392
NOMO3,0.2516595306774252
MBOAT7,0.25163083079149934
BRMS1,0.2516188510242198
TFDP1,0.25158935070216487
HECTD1,0.2515706714781121
BAD,0.2515534011727295
TAF10,0.2512311645378948
DCTD,0.2511566941770131
NAA20,0.25111048905641015
VTI1B,0.2510759727353399
VGLL4,0.2508963398101405
PDCD6,0.25082139267931647
TMEM222,0.2507274656216857
POLR2K,0.2506308708884105
KRT18,0.25061085780134934
BCL3,0.2505858756063872
GABARAPL2,0.25055185947785463
RAB35,0.2505192663402417
STARD10,0.2505018052558471
PRKACA,0.2502871723449856
RAB21,0.2502342996549375
TMEM141,0.25018415325675497
CNIH4,0.2501692399572562
PLEKHH3,0.25016736170705267
PSMG3,0.25010873516211746
PPM1G,0.25009556958521606
TNFAIP2,0.25005865891413415
UBP1,0.2499903433126202
CCNB1,0.24991516093758076
TPR,0.24984480960150496
TMEM248,0.24977927017976662
PEMT,0.24972862323414524
NDUFV3,0.24968123575645654
FPGS,0.24967646246491396
STON2,0.24962538035628382
UBA6,0.24945482414924508
EXOSC10,0.24941191269127772
SUMO1,0.24937188205958896
DCAF5,0.24919538034964472
MT.CO2,0.24905720899576936
ADM,0.2489985178314584
KLHDC3,0.2489349045907915
IMMT,0.24881452066762308
PLCB3,0.2487646227075418
OAT,0.24876267906750305
TBL1XR1,0.24874151430099634
TRABD,0.24858337578804598
NFATC4,0.24854683966319333
LUC7L2,0.24850607579565184
SRA1,0.24849362286393442
ITGB2,0.2484828632690291
NEMF,0.24831402190418334
CLEC2B,0.2482685498182934
RNASEH2C,0.24822961443607824
C1QTNF6,0.2481173039534029
IL6ST,0.2480707163948102
SF3A3,0.24799631199944705
FH,0.24794526256155555
FAM96B,0.24759040695990603
CWC15,0.2474304480633095
SMTN,0.24735576601209486
ARL5A,0.24730867756387467
NDUFB3,0.24729714043721907
MKRN1,0.24726191721197718
SAP30BP,0.24717755976382888
GTF3C1,0.2471422570835373
C14orf119,0.2470320959351696
AP1M1,0.24698754530397393
SPG7,0.24698360908065348
CCDC85C,0.24698201476215895
ACTB,0.24681674578780577
PTPN12,0.24677954503098085
PPP1R7,0.2467484733980522
DNAJB11,0.24673810826434486
PKIG,0.24672388311207133
GTF2H5,0.24654739779514256
FAM83A,0.2462554217261824
ZMAT5,0.2462493286050518
IDH3A,0.2461542210307022
VPS25,0.2461382138703747
CALCOCO2,0.24611088867377306
VWA1,0.24610563866058938
YES1,0.24606923312781234
POLR2B,0.2460585546169537
ANXA4,0.24591629957665084
GNL3,0.2459122354569919
RPA1,0.24574213249931834
GREM1,0.24573358621930794
MYO9B,0.24562101950983498
JOSD1,0.245536222036058
MRPL41,0.24551169302632303
IDS,0.24547381066108667
PTTG1,0.2452001606033112
C1QTNF1,0.24505789686246437
CCNY,0.24505183337095607
NR2F6,0.24504725033157254
TCEAL8,0.2450047907926498
BCL9L,0.24484094106085677
DECR1,0.2447812309861741
CELF2,0.24474903005735002
MYO10,0.24471217912446447
FUBP1,0.24469354979736194
CCNK,0.24468645474555303
SREBF1,0.24454518052187624
VIMP,0.2445246431946804
MLLT1,0.24449755712481652
GTF2A2,0.24445488389603834
CBWD5,0.24442483450190886
GGCT,0.24441485137550745
NSUN2,0.24434115665222694
WDR45B,0.24434038239958059
NOC2L,0.24432518191180153
MEA1,0.24427529242604645
NDUFAF2,0.24426742062943824
SAMM50,0.24424704495108007
CSRP1,0.24420626995230335
CTAG1A,0.24413638674761423
SPOP,0.24411235451581062
ETS1,0.24407525647719175
C12orf75,0.2440012573696342
ADAMTS5,0.24399054626173663
NINJ1,0.24392761623427153
CUL1,0.24391474645125846
UQCRHL,0.2438975344322188
WDR34,0.2436409057384517
ITM2C,0.24363109941719382
NAE1,0.24356924656837192
METTL9,0.2434544550575262
IL10RA,0.24343826941872967
SLC6A6,0.2434230547395659
MYO1D,0.24337286439458458
NOP16,0.2433466459813042
LPP,0.24326593122787776
IST1,0.24314262064061126
CYTH1,0.24297932775061903
CSPG4,0.24255067314229833
PGM2,0.2425316614544377
NLRC5,0.24240849053512747
CAMSAP2,0.24238696708055077
TNRC6A,0.2423095759151185
ATF5,0.2422925298506469
NT5C,0.24222454738209853
TRIM44,0.24217893808035293
MTUS1,0.24204442608779553
UTRN,0.24203152848155454
CYB561,0.24198590469974543
NUP50,0.24195318469821198
BTBD6,0.24182977864944902
SLC25A28,0.2418277635047614
URM1,0.24182298358462562
ZNF655,0.24181787289639592
FLOT1,0.24179257530274867
CDIPT,0.2415730825984757
ZEB2,0.2415327668526787
CCDC124,0.24152944591170866
ZMIZ1,0.24150001328354062
RPF2,0.2414859417005692
FAM21A,0.2414803375144109
GGNBP2,0.24142658728962177
PLPP1,0.24137397224860727
HYAL2,0.24133814820638988
FUNDC2,0.2412855695640773
RPL7L1,0.2412749177521837
UBE2A,0.24126789086436884
FKBP1C,0.24117083921936447
ZRANB2,0.24114785575851258
CTBP2,0.24114744021166978
ARHGEF2,0.2410959400529353
ABHD14B,0.2410315254883677
SRPK1,0.24103144365797155
FKBP8,0.2409030084870893
HAL,0.24088427617576008
SEPT8,0.24088128860821362
DUS1L,0.2408229038139095
DNPEP,0.24072750892087744
ITGA1,0.2406163911947374
RGS5,0.24055767656542978
KCTD1,0.24043070104871292
MLLT4,0.2404172281775011
ZMPSTE24,0.24034534008702535
OSMR,0.24026279757543015
IRF7,0.2402530689054897
PPP6C,0.24023826771854798
AP2A2,0.24022327302911536
STRA13,0.24003596752672643
ZBTB7B,0.23999815013379996
NOMO1,0.23993415354337297
RRAGC,0.23993408820919496
NRAS,0.23989093095398
CD34,0.23986458969376614
SNRPE,0.23986053440948962
ADAP2,0.23979973991982975
SSB,0.2397758927076307
CIZ1,0.2397194843942393
SCYL1,0.23968266215143386
FBXW2,0.2394633933397765
ADNP,0.23939252498512448
GLRX5,0.23935187019372445
FTSJ1,0.23931434513720282
DUOX1,0.2391966842491456
ECE1,0.23914534223089576
CLNS1A,0.23913019586081743
MGAT4B,0.23912888073606103
CHD8,0.23912433439280914
ABR,0.2390831103669534
TK1,0.23902942245321177
COQ4,0.23901481366618788
RAD21,0.23886885375652678
SAR1B,0.23885171097661054
SAE1,0.2388419852920056
POM121C,0.2388086889532128
IARS,0.2387353360263285
PRPF38B,0.23871686586737914
HSD17B10,0.2386754859113254
NKTR,0.23859283206262477
CRELD2,0.238576549997049
MRPS18B,0.23855826701276164
STX5,0.23854939916499796
DERL2,0.2384443689307379
XPO6,0.2383923801866414
PET100,0.2382966786765655
HIKESHI,0.23821337718266414
EGR1,0.2381538430326029
RARG,0.23811267528997812
UXT,0.23797316577661373
ATIC,0.2379290207768193
BLOC1S1,0.23792324064719902
LGALS9,0.2378531688737991
VPS26B,0.2378007523240453
SLC27A4,0.23778842912272766
AGAP3,0.23775886556460993
TCOF1,0.23775507340521113
NAB1,0.23755216360851453
PLEKHG3,0.2374274779699894
SH3PXD2B,0.23736971577004204
PPP3CB,0.23731945853723893
UNC45A,0.23712336556713373
CLCN3,0.23703361417655122
MSL1,0.23694171119211466
C17orf62,0.23692627433076988
OGDH,0.23683045972707423
NUFIP2,0.23681001911585509
GALNT2,0.2366418962463674
NPIPB11,0.23660674129074738
PNN,0.23657541270634713
TSC22D1,0.2365483673530496
PPP1R2,0.2364756925399461
CFLAR,0.2363597160807162
ENY2,0.23629676390287915
RPL13,0.2362370650612577
UBAC1,0.23622667358637123
TMEM131,0.23617534140035992
SPAG9,0.23615536922825528
ARHGAP35,0.2361444170138124
WBSCR22,0.23597644824839623
ACLY,0.23592224726273697
NMU,0.23592124225441596
TAOK1,0.23586206976453739
ACVRL1,0.23577383321378054
CHID1,0.2357630720601736
KRT14,0.23572672060799982
SLC35E1,0.23570346901174163
SYF2,0.23566018398049685
THOC2,0.23565780495478073
UROD,0.2356317288855979
RCN2,0.23560970157534675
TENM2,0.23558717142102503
HECA,0.235555219787002
PCSK7,0.23554204681673443
RBM42,0.23551180324661666
WDR55,0.23545935598088044
CRYAB,0.23532892933187696
CBX6,0.2350903832424106
ARSA,0.2350388942871875
SNED1,0.23497127067716547
NARF,0.23493635474929223
COPS5,0.23493570284573426
INO80E,0.2348044343102587
NOP58,0.23470442320092536
TMEM119,0.23468418939916647
AKT2,0.23466736459539062
CD55,0.23464515109365788
FGF7,0.23463810723851242
ARL2BP,0.23460321163404307
UGGT1,0.23454583272700422
LRRC32,0.23446759117240323
ARG1,0.23446301723447727
MLST8,0.23443350341337302
LRRC8A,0.23441027104028647
EPRS,0.23439923338622112
GSK3B,0.23437203136852566
ZCRB1,0.23429342874193063
LEPROT,0.23422890506634125
MARS,0.234027421252472
PIH1D1,0.23388347846701232
GLYR1,0.23388263415635593
MAP2K3,0.23383847561365892
ZDHHC5,0.23366604010343828
MYOF,0.23357385683655382
UGCG,0.2335576989798876
HES2,0.23331355085285202
ARRB2,0.23329536243087426
AKT1,0.23328265685011176
FBXO7,0.2330751022463225
U2SURP,0.23302357386969397
RTN3,0.2330138133917013
TYMS,0.23296123938706054
PPP1R12C,0.232825756396857
PGF,0.2327746557042807
DGCR6L,0.23269105646248114
UQCC2,0.23268598324213696
DIP2B,0.2326732583777622
LRRC47,0.23251580479791742
MAF1,0.2324829790220793
PHIP,0.23242141588099893
CBWD3,0.23237952198921857
PRRX2,0.23216705576410304
LRRFIP2,0.23212978897728478
SF3A1,0.23177463129811274
HIPK2,0.2316997763378195
PPP2R2C,0.23168484189744934
PDLIM7,0.231675199957443
SH3KBP1,0.2315987064519691
PAK2,0.2314768660107905
BCKDK,0.23143593995425904
SEMA3F,0.23141947327821683
INHBA,0.23141257592838138
EIF2B1,0.2312327731358768
FHL2,0.23123241138817083
ALDH18A1,0.231202159747774
KRT19,0.23110219832621606
USP47,0.2310478958593521
COPS2,0.2310396476910618
NBPF15,0.23098308745193696
DERL1,0.23097215158963585
POLR2H,0.23095375216281688
